Year,Economy Label,Mode Label,Direction Label,US dollars at current prices in millions,US dollars at current prices per capita,Percentage of total world,Percentage of Gross Domestic Product
1972,Liberia,Flow,Inward,20.65,14.004,0.139909,5.70965
1972,Libya,Flow,Inward,125.98,54.127,0.853548,2.15545
1972,Libya,Flow,Outward,2.0,0.859,0.012716,0.03422
1972,"China, Macao SAR",Flow,Inward,0.32,1.286,0.002168,0.13099
1972,Madagascar,Flow,Inward,12.0,1.727,0.081303,0.92265
1972,Malawi,Flow,Inward,10.1,2.037,0.06843,1.21322
1972,Malaysia,Flow,Inward,114.0,10.067,0.77238,2.2604
1972,Mali,Flow,Inward,3.4,0.553,0.023036,0.78465
1972,Malta,Flow,Inward,4.46,13.918,0.030218,1.46121
1972,Mauritania,Flow,Inward,2.11,1.733,0.014296,0.3685
1972,Mauritius,Flow,Inward,1.56,1.83,0.010569,0.53822
1972,Mexico,Flow,Inward,178.385,3.262,1.208605,0.31031
1972,Morocco,Flow,Inward,13.0,0.779,0.088078,0.21777
1972,Mozambique,Flow,Inward,5.5,0.582,0.037264,0.10958
1972,Oman,Flow,Inward,1.71,2.203,0.011586,0.44509
1972,Nepal,Flow,Inward,0.03,0.002,0.000203,0.00244
1972,Netherlands,Flow,Inward,754.55,56.768,5.112274,1.37928
1972,Netherlands,Flow,Outward,1640.44,123.417,10.429544,2.99863
1972,Netherlands Antilles,Flow,Inward,64.98,392.022,0.440257,23.35848
1972,Vanuatu,Flow,Inward,0.04,0.441,0.000271,0.0733
1972,New Zealand,Flow,Inward,126.69,43.244,0.858358,1.31187
1972,New Zealand,Flow,Outward,3.59,1.225,0.022824,0.03717
1972,Nicaragua,Flow,Inward,10.0,3.908,0.067753,0.77319
1972,Niger,Flow,Inward,0.9,0.189,0.006098,0.11776
1972,Nigeria,Flow,Inward,305.0,5.199,2.066455,0.73567
1972,Norway,Flow,Inward,121.0,30.76,0.819807,0.69707
1972,Pakistan,Flow,Inward,17.0,0.277,0.115179,0.20601
1972,"Panama, excluding Canal Zone",Flow,Inward,6.59,4.099,0.044649,0.45613
1972,Papua New Guinea,Flow,Inward,85.88,29.43,0.58186,5.85848
1972,Paraguay,Flow,Inward,3.481,1.34,0.023585,0.39569
1972,Peru,Flow,Inward,60.313,4.241,0.408636,0.83673
1972,Philippines,Flow,Inward,4.1,0.108,0.027779,0.04616
1972,Portugal,Flow,Inward,73.0,8.306,0.494594,0.64972
1972,Portugal,Flow,Outward,7.0,0.796,0.044504,0.0623
1972,Qatar,Flow,Inward,0.01,0.077,6.8e-05,0.00097
1972,Rwanda,Flow,Inward,0.5,0.125,0.003388,0.16227
1972,Saudi Arabia,Flow,Inward,33.78,5.284,0.228868,0.34954
1972,Senegal,Flow,Inward,15.2,3.361,0.102984,0.98738
1972,Seychelles,Flow,Inward,1.35,24.489,0.009147,3.64579
1972,Sierra Leone,Flow,Inward,3.8,1.331,0.025746,0.71089
1972,Singapore,Flow,Inward,161.07,74.899,1.091292,5.45643
1972,Singapore,Flow,Outward,20.27,9.426,0.128872,0.68667
1972,Viet Nam,Flow,Inward,-0.89,-0.02,-0.00603,-0.0275
1972,Somalia,Flow,Inward,4.5,1.293,0.030489,1.00472
1972,South Africa,Flow,Inward,114.478,4.917,0.77562,0.52947
1972,South Africa,Flow,Outward,19.513,0.838,0.124061,0.09025
1972,Zimbabwe,Flow,Inward,23.49,4.14,0.159151,0.70404
1972,"Yemen, Democratic",Flow,Inward,-0.2,-0.031,-0.001355,-0.12617
1972,Spain,Flow,Inward,268.0,7.731,1.81577,0.4532
1972,Spain,Flow,Outward,37.0,1.067,0.235238,0.06257
1972,Sudan (...2011),Flow,Inward,0.61,0.042,0.004133,0.03677
1972,Suriname,Flow,Inward,3.01,8.181,0.020394,0.70982
1972,Eswatini,Flow,Inward,0.67,1.466,0.004539,0.31719
1972,Sweden,Flow,Inward,65.31,8.036,0.442492,0.13341
1972,Sweden,Flow,Outward,264.57,32.554,1.682076,0.54045
1972,Syrian Arab Republic,Flow,Inward,0.01,0.001,6.8e-05,0.00042
1972,Thailand,Flow,Inward,68.611,1.757,0.464855,0.80484
1972,Togo,Flow,Inward,1.2,0.534,0.00813,0.2973
1972,Trinidad and Tobago,Flow,Inward,86.1,88.934,0.58335,7.92406
1972,United Arab Emirates,Flow,Inward,10.51,31.755,0.071208,0.47738
1972,Tunisia,Flow,Inward,33.0,6.237,0.223584,1.3433
1972,Tunisia,Flow,Outward,1.0,0.189,0.006358,0.04071
1972,Turkey,Flow,Inward,43.0,1.175,0.291336,0.14487
1972,Uganda,Flow,Inward,-11.9,-1.198,-0.080626,-0.69524
1972,Egypt,Flow,Inward,0.03,0.001,0.000203,0.00033
1972,"Tanzania, United Republic of",Flow,Inward,7.69,0.533,0.052102,0.27284
1972,United States of America,Flow,Inward,1350.0,6.249,9.146604,0.10502
1972,United States of America,Flow,Outward,7747.0,35.858,49.25366,0.60263
1972,Burkina Faso,Flow,Inward,-0.7,-0.12,-0.004743,-0.10609
1972,Uruguay,Flow,Inward,-1.14,-0.404,-0.007724,-0.04653
1972,Venezuela (Bolivarian Rep. of),Flow,Inward,-376.0,-31.08,-2.547499,-2.2475
1972,Samoa,Flow,Inward,0.015,0.102,0.000102,0.02623
1972,Zambia,Flow,Inward,29.0,6.493,0.196483,1.56617
1972,United Kingdom,Flow,Inward,1207.96,21.543,8.184246,0.71069
1972,United Kingdom,Flow,Outward,2017.46,35.979,12.826551,1.18696
1972,Indonesia,Flow,Inward,253.52,2.085,1.717665,1.97059
1973,Afghanistan,Flow,Inward,0.27,0.022,0.001326,0.01586
1973,Algeria,Flow,Inward,51.0,3.246,0.250422,0.55257
1973,Algeria,Flow,Outward,1.0,0.064,0.003856,0.01083
1973,Angola,Flow,Inward,7.54,1.16,0.037023,0.15028
1973,Argentina,Flow,Inward,100.25,4.001,0.492251,0.23238
1973,Australia,Flow,Inward,135.04,10.054,0.663076,0.15762
1973,Australia,Flow,Outward,255.865,19.049,0.986604,0.29865
1973,Austria,Flow,Inward,160.76,21.133,0.789369,0.54468
1973,Austria,Flow,Outward,38.76,5.095,0.149457,0.13132
1973,Bahamas,Flow,Inward,102.25,563.302,0.502071,10.51448
1973,Bahrain,Flow,Inward,3.4,14.195,0.016695,0.4145
1973,Bangladesh,Flow,Inward,2.34,0.035,0.01149,0.03456
1973,Barbados,Flow,Inward,5.516,22.69,0.027082,1.61273
1973,Barbados,Flow,Outward,0.8,3.291,0.003085,0.23392
1973,Belgium,Flow,Inward,719.0,73.965,3.530456,1.50596
1973,Belgium,Flow,Outward,269.0,27.673,1.037253,0.56343
1973,Bolivia (Plurinational State of),Flow,Inward,4.6,0.961,0.022587,0.35402
1973,Brazil,Flow,Inward,1180.7,11.546,5.797509,1.64735
1973,Brazil,Flow,Outward,33.1,0.324,0.127632,0.04618
1973,Solomon Islands,Flow,Inward,0.7,3.904,0.003437,1.38449
1973,Brunei Darussalam,Flow,Inward,0.29,1.953,0.001424,0.05331
1973,Myanmar,Flow,Inward,0.03,0.001,0.000147,0.00083
1973,Burundi,Flow,Inward,0.44,0.122,0.002161,0.14403
1973,Cambodia,Flow,Inward,0.19,0.026,0.000933,0.0294
1973,Cameroon,Flow,Inward,3.1,0.44,0.015222,0.11992
1973,Cameroon,Flow,Outward,4.0,0.567,0.015424,0.15474
1973,Canada,Flow,Inward,3184.745,142.079,15.637834,2.39331
1973,Canada,Flow,Outward,1165.907,52.014,4.495689,0.87617
1973,Central African Republic,Flow,Inward,-0.2,-0.106,-0.000982,-0.05054
1973,Sri Lanka,Flow,Inward,0.5,0.038,0.002455,0.01428
1973,Chad,Flow,Inward,6.1,1.561,0.029952,1.36485
1973,Chile,Flow,Inward,-4.8,-0.468,-0.023569,-0.02691
1973,"China, Taiwan Province of",Flow,Inward,62.0,3.903,0.304434,0.56577
1973,"China, Taiwan Province of",Flow,Outward,1.0,0.063,0.003856,0.00913
1973,Colombia,Flow,Inward,23.84,1.035,0.11706,0.16513
1973,Colombia,Flow,Outward,1.19,0.052,0.004589,0.00824
1973,Congo,Flow,Inward,68.3,47.148,0.335369,13.14635
1973,"Congo, Dem. Rep. of the",Flow,Inward,17.72,0.817,0.087009,0.23617
1973,Costa Rica,Flow,Inward,37.7,18.921,0.185116,1.939
1973,Cyprus,Flow,Inward,37.2,58.573,0.182661,3.48342
1973,Benin,Flow,Inward,3.5,1.124,0.017186,0.67881
1973,Denmark,Flow,Inward,212.0,42.254,1.040969,0.68987
1973,Denmark,Flow,Outward,98.0,19.533,0.377884,0.3189
1973,Dominican Republic,Flow,Inward,34.5,7.063,0.169403,1.17566
1973,Ecuador,Flow,Inward,52.3,7.906,0.256805,1.34451
1973,El Salvador,Flow,Inward,6.0,1.514,0.029461,1.36383
1973,Ethiopia (...1991),Flow,Inward,30.9,0.952,0.151726,0.90337
1973,Fiji,Flow,Inward,15.7,28.332,0.077091,3.68344
1973,Finland,Flow,Inward,13.0,2.78,0.063833,0.06709
1973,Finland,Flow,Outward,15.0,3.208,0.057839,0.07741
1973,"France, metropolitan",Flow,Inward,1125.479,21.652,5.526363,0.42564
1973,"France, metropolitan",Flow,Outward,935.444,17.996,3.607034,0.35377
1973,France,Flow,Inward,1125.479,21.143,5.526363,0.42483
1973,France,Flow,Outward,935.444,17.573,3.607034,0.35309
1973,Djibouti,Flow,Inward,0.4,2.099,0.001964,0.33017
1973,Gabon,Flow,Inward,15.9,25.525,0.078073,1.7376
1973,Gambia,Flow,Inward,1.4,2.759,0.006874,0.37581
1973,"Germany, Federal Republic of",Flow,Inward,2044.874,25.907,10.040803,0.5133
1973,"Germany, Federal Republic of",Flow,Outward,1940.504,24.584,7.482503,0.4871
1973,Ghana,Flow,Inward,14.4,1.517,0.070707,0.34404
1973,Greece,Flow,Inward,62.0,7.013,0.304434,0.27756
1973,Guatemala,Flow,Inward,34.8,5.701,0.170876,1.54384
1973,Guinea,Flow,Inward,0.78,0.179,0.00383,0.08049
1973,Guyana,Flow,Inward,8.2,11.234,0.040264,1.67959
1973,Haiti,Flow,Inward,6.98,1.419,0.034273,1.1275
1973,Honduras,Flow,Inward,6.6,2.223,0.032408,0.60628
1973,"China, Hong Kong SAR",Flow,Inward,271.275,67.184,1.332021,3.37821
1973,Iceland,Flow,Inward,-1.5,-7.049,-0.007365,-0.13019
1973,India,Flow,Inward,37.91,0.064,0.186147,0.04365
1973,Iran (Islamic Republic of),Flow,Inward,561.5,18.168,2.757095,2.0735
1973,Iraq,Flow,Inward,-6.55,-0.598,-0.032162,-0.14071
1973,Ireland,Flow,Inward,52.0,17.137,0.255332,0.69493
1973,Israel,Flow,Inward,149.0,48.083,0.731624,1.3845
1973,Italy,Flow,Inward,663.95,12.156,3.260148,0.37833
1973,Italy,Flow,Outward,276.31,5.059,1.06544,0.15744
1973,C繫te d'Ivoire,Flow,Inward,51.0,8.731,0.250422,2.00768
1973,Jamaica,Flow,Inward,73.3,37.265,0.35992,3.09125
1973,Jamaica,Flow,Outward,-2.0,-1.017,-0.007712,-0.08435
1973,Japan,Flow,Inward,-42.0,-0.383,-0.20623,-0.00972
1973,Japan,Flow,Outward,1904.0,17.384,7.341746,0.44066
1973,Jordan,Flow,Inward,2.13,1.093,0.010459,0.25595
1973,Jordan,Flow,Outward,5.48,2.813,0.021131,0.65849
1973,Kenya,Flow,Inward,17.26,1.37,0.084751,0.46757
1973,"Korea, Republic of",Flow,Inward,4.0,0.117,0.019641,0.02883
1973,"Korea, Republic of",Flow,Outward,2.0,0.059,0.007712,0.01441
1973,Kuwait,Flow,Inward,0.3,0.331,0.001473,0.00555
1973,Lao People's Dem. Rep.,Flow,Inward,0.89,0.305,0.00437,0.54727
1973,Lebanon,Flow,Inward,3.95,1.591,0.019395,0.10861
1973,Liberia,Flow,Inward,74.84,49.42,0.367482,17.69669
1973,Libya,Flow,Inward,-201.28,-82.806,-0.988331,-2.51496
1973,Libya,Flow,Outward,1.0,0.411,0.003856,0.01249
1973,"China, Macao SAR",Flow,Inward,0.12,0.486,0.000589,0.03599
1973,Madagascar,Flow,Inward,11.0,1.54,0.054013,0.68661
1973,Malawi,Flow,Inward,7.7,1.512,0.037809,0.95912
1973,Malaysia,Flow,Inward,172.0,14.837,0.84456,2.24458
1973,Maldives,Flow,Inward,-0.2,-1.566,-0.000982,-0.29519
1973,Mali,Flow,Inward,0.6,0.096,0.002946,0.11954
1973,Malta,Flow,Inward,5.15,16.054,0.025288,1.44069
1973,Mauritania,Flow,Inward,9.85,7.854,0.048366,1.51722
1973,Mauritius,Flow,Inward,1.02,1.179,0.005008,0.28086
1973,Mexico,Flow,Inward,457.0,8.114,2.243975,0.6498
1973,Morocco,Flow,Inward,5.49,0.322,0.026957,0.07493
1973,Mozambique,Flow,Inward,4.02,0.416,0.019739,0.06802
1973,Oman,Flow,Inward,1.487,1.842,0.0073,0.29389
1973,Nepal,Flow,Inward,-0.01,-0.001,-4.9e-05,-0.00087
1973,Netherlands,Flow,Inward,1119.0,83.314,5.494548,1.5484
1973,Netherlands,Flow,Outward,2116.95,157.615,8.162873,2.92929
1973,Netherlands Antilles,Flow,Inward,160.9,958.394,0.790056,51.42223
1973,Vanuatu,Flow,Inward,2.8,29.867,0.013749,4.20624
1973,New Zealand,Flow,Inward,207.65,69.462,1.019609,1.63443
1973,New Zealand,Flow,Outward,19.0,6.356,0.073263,0.14955
1973,Nicaragua,Flow,Inward,13.2,5.002,0.064815,0.82207
1973,Niger,Flow,Inward,1.0,0.204,0.00491,0.12276
1973,Nigeria,Flow,Inward,373.0,6.205,1.831516,0.78306
1973,Norway,Flow,Inward,209.0,52.767,1.026238,0.92748
1973,Norway,Flow,Outward,50.0,12.624,0.192798,0.22189
1973,Pakistan,Flow,Inward,-4.0,-0.063,-0.019641,-0.04521
1973,"Panama, excluding Canal Zone",Flow,Inward,217.36,131.478,1.067288,13.15307
1973,Papua New Guinea,Flow,Inward,111.9,37.435,0.549455,5.04615
1973,Paraguay,Flow,Inward,9.2,3.459,0.045174,0.80785
1973,Peru,Flow,Inward,95.63,6.543,0.469565,1.10945
1973,Philippines,Flow,Inward,59.3,1.52,0.291177,0.5308
1973,Portugal,Flow,Inward,95.0,10.665,0.466472,0.62944
1973,Portugal,Flow,Outward,44.0,4.939,0.169662,0.29153
1973,Qatar,Flow,Inward,1.32,9.284,0.006482,0.08782
1973,Rwanda,Flow,Inward,2.0,0.487,0.00982,0.52305
1973,Saudi Arabia,Flow,Inward,-625.91,-93.253,-3.073362,-4.18741
1973,Senegal,Flow,Inward,4.9,1.051,0.02406,0.27684
1973,Seychelles,Flow,Inward,5.84,103.164,0.028676,13.09933
1973,Sierra Leone,Flow,Inward,6.24,2.142,0.03064,1.02335
1973,Singapore,Flow,Inward,352.82,161.134,1.732428,8.34014
1973,Singapore,Flow,Outward,26.04,11.893,0.100409,0.61555
1973,Viet Nam,Flow,Inward,1.03,0.022,0.005058,0.03074
1973,Somalia,Flow,Inward,0.6,0.171,0.002946,0.12404
1973,South Africa,Flow,Inward,27.379,1.145,0.134438,0.09239
1973,South Africa,Flow,Outward,51.876,2.169,0.200033,0.17505
1973,Zimbabwe,Flow,Inward,30.49,5.187,0.149713,0.74297
1973,"Yemen, Democratic",Flow,Inward,4.18,0.643,0.020525,3.2213
1973,Spain,Flow,Inward,390.0,11.121,1.91499,0.49586
1973,Spain,Flow,Outward,52.0,1.483,0.20051,0.06612
1973,Sudan (...2011),Flow,Inward,0.26,0.017,0.001277,0.01218
1973,Suriname,Flow,Inward,14.2,38.914,0.069725,3.05274
1973,Eswatini,Flow,Inward,0.06,0.128,0.000295,0.02189
1973,Sweden,Flow,Inward,83.96,10.3,0.412263,0.14133
1973,Sweden,Flow,Outward,293.09,35.955,1.130143,0.49337
1973,Syrian Arab Republic,Flow,Inward,-0.045,-0.006,-0.000221,-0.00176
1973,Thailand,Flow,Inward,77.834,1.938,0.382181,0.68877
1973,Togo,Flow,Inward,3.3,1.433,0.016204,0.70039
1973,Trinidad and Tobago,Flow,Inward,65.6,66.802,0.322111,4.99923
1973,United Arab Emirates,Flow,Inward,3.41,8.641,0.016744,0.0799
1973,Tunisia,Flow,Inward,58.0,10.722,0.284793,1.93451
1973,Tunisia,Flow,Outward,1.0,0.185,0.003856,0.03335
1973,Turkey,Flow,Inward,79.0,2.108,0.387908,0.21171
1973,Uganda,Flow,Inward,5.2,0.51,0.025533,0.25958
1973,Egypt,Flow,Inward,0.7,0.019,0.003437,0.0073
1973,"Tanzania, United Republic of",Flow,Inward,6.03,0.405,0.029609,0.17929
1973,United States of America,Flow,Inward,2120.0,9.724,10.409689,0.148
1973,United States of America,Flow,Outward,11353.0,52.076,43.776703,0.79254
1973,Burkina Faso,Flow,Inward,4.4,0.742,0.021605,0.57624
1973,Uruguay,Flow,Inward,1.39,0.493,0.006825,0.04443
1973,Venezuela (Bolivarian Rep. of),Flow,Inward,-84.0,-6.745,-0.412459,-0.42156
1973,Samoa,Flow,Inward,0.015,0.101,7.4e-05,0.01982
1973,Zambia,Flow,Inward,32.0,6.927,0.157127,1.3618
1973,United Kingdom,Flow,Inward,2722.73,48.457,13.369232,1.41403
1973,United Kingdom,Flow,Outward,4981.37,88.654,19.207959,2.58703
1973,Indonesia,Flow,Inward,581.0,4.655,2.852844,3.05218
1974,Algeria,Flow,Inward,358.0,22.169,1.499755,2.6999
1974,Angola,Flow,Inward,6.69,0.989,0.028026,0.11886
1974,Argentina,Flow,Inward,17.92,0.704,0.075072,0.03692
1974,Argentina,Flow,Outward,2.396,0.094,0.009809,0.00494
1974,Australia,Flow,Inward,1327.73,97.587,5.562206,1.2999
1974,Australia,Flow,Outward,240.884,17.705,0.986192,0.23584
1974,Austria,Flow,Inward,177.05,23.216,0.741709,0.50315
1974,Austria,Flow,Outward,19.73,2.587,0.080776,0.05607
1974,Bahamas,Flow,Inward,143.44,774.912,0.600907,12.16475
1974,Bahrain,Flow,Inward,0.11,0.437,0.000461,0.00979
1974,Bangladesh,Flow,Inward,2.2,0.032,0.009216,0.0272
1974,Barbados,Flow,Inward,2.462,10.062,0.010312,0.60193
1974,Barbados,Flow,Outward,0.132,0.538,0.000538,0.03216
1974,Belgium,Flow,Inward,1137.0,116.651,4.763189,2.02912
1974,Belgium,Flow,Outward,479.0,49.143,1.961051,0.85484
1974,Bhutan,Flow,Inward,0.42,1.244,0.001759,0.45236
1974,Bolivia (Plurinational State of),Flow,Inward,44.233,9.041,0.185304,2.05838
1974,Botswana,Flow,Inward,0.07,0.098,0.000293,0.02972
1974,Brazil,Flow,Inward,1207.9,11.536,5.060207,1.31454
1974,Brazil,Flow,Outward,53.8,0.514,0.22026,0.05855
1974,Solomon Islands,Flow,Inward,-0.05,-0.268,-0.000209,-0.06857
1974,British Virgin Islands,Flow,Inward,-7.73,-732.632,-0.032383,-54.55751
1974,Brunei Darussalam,Flow,Inward,2.08,13.413,0.008714,0.15426
1974,Myanmar,Flow,Inward,1.02,0.034,0.004273,0.02316
1974,Burundi,Flow,Inward,0.22,0.06,0.000922,0.06351
1974,Cambodia,Flow,Inward,1.35,0.179,0.005656,0.2022
1974,Cameroon,Flow,Inward,21.6,2.98,0.090488,0.78235
1974,Cameroon,Flow,Outward,8.0,1.104,0.032752,0.28976
1974,Canada,Flow,Inward,3724.823,163.758,15.604253,2.30124
1974,Canada,Flow,Outward,1356.805,59.651,5.554832,0.83825
1974,Cayman Islands,Flow,Inward,1.83,159.297,0.007666,2.32115
1974,Central African Republic,Flow,Inward,5.8,3.014,0.024298,1.41241
1974,Sri Lanka,Flow,Inward,1.4,0.104,0.005865,0.03212
1974,Chad,Flow,Inward,13.8,3.45,0.057812,2.65027
1974,Chile,Flow,Inward,2.31,0.222,0.009677,0.01336
1974,"China, Taiwan Province of",Flow,Inward,83.0,5.131,0.347709,0.56313
1974,"China, Taiwan Province of",Flow,Outward,1.0,0.062,0.004094,0.00678
1974,Colombia,Flow,Inward,40.89,1.737,0.171299,0.23569
1974,Colombia,Flow,Outward,6.01,0.255,0.024605,0.03464
1974,Congo,Flow,Inward,46.1,30.897,0.193125,7.34482
1974,"Congo, Dem. Rep. of the",Flow,Inward,51.98,2.333,0.217758,0.56811
1974,Costa Rica,Flow,Inward,46.31,22.676,0.194005,2.18501
1974,Cyprus,Flow,Inward,32.4,50.442,0.135732,3.42437
1974,Benin,Flow,Inward,-2.34,-0.734,-0.009803,-0.42246
1974,Denmark,Flow,Inward,240.0,47.606,1.005422,0.70257
1974,Denmark,Flow,Outward,8.0,1.587,0.032752,0.02342
1974,Dominican Republic,Flow,Inward,53.6,10.69,0.224544,1.46387
1974,Ecuador,Flow,Inward,76.8,11.289,0.321735,1.16433
1974,El Salvador,Flow,Inward,20.1,4.95,0.084204,3.85986
1974,Ethiopia (...1991),Flow,Inward,28.9,0.867,0.12107,0.75137
1974,Fiji,Flow,Inward,14.3,25.291,0.059906,2.55607
1974,Finland,Flow,Inward,35.0,7.449,0.146624,0.14155
1974,Finland,Flow,Outward,29.0,6.172,0.118728,0.11728
1974,"France, metropolitan",Flow,Inward,1846.644,35.27,7.736074,0.64671
1974,"France, metropolitan",Flow,Outward,780.119,14.9,3.193847,0.2732
1974,France,Flow,Inward,1846.644,34.441,7.736074,0.64548
1974,France,Flow,Outward,780.119,14.55,3.193847,0.27268
1974,Djibouti,Flow,Inward,0.03,0.146,0.000126,0.01967
1974,Gabon,Flow,Inward,79.6,125.406,0.333465,4.07068
1974,Gabon,Flow,Outward,-3.0,-4.726,-0.012282,-0.15342
1974,Gambia,Flow,Inward,1.2,2.293,0.005027,0.24606
1974,"Germany, Federal Republic of",Flow,Inward,2167.578,27.469,9.080548,0.48676
1974,"Germany, Federal Republic of",Flow,Outward,2118.624,26.849,8.67376,0.47577
1974,Ghana,Flow,Inward,14.27,1.464,0.059781,0.29273
1974,Greece,Flow,Inward,67.0,7.512,0.28068,0.26441
1974,Guatemala,Flow,Inward,47.4,7.561,0.198571,1.70892
1974,Guinea,Flow,Inward,1.45,0.328,0.006074,0.13043
1974,Guyana,Flow,Inward,1.36,1.843,0.005697,0.1989
1974,Haiti,Flow,Inward,7.94,1.587,0.033263,1.05891
1974,Honduras,Flow,Inward,-1.15,-0.376,-0.004818,-0.09318
1974,"China, Hong Kong SAR",Flow,Inward,153.444,37.298,0.642819,1.63435
1974,Iceland,Flow,Inward,13.2,61.234,0.055298,0.86988
1974,India,Flow,Inward,56.97,0.094,0.238662,0.05815
1974,Iran (Islamic Republic of),Flow,Inward,323.5,10.177,1.355226,0.70028
1974,Iraq,Flow,Inward,-8.83,-0.781,-0.036991,-0.16105
1974,Ireland,Flow,Inward,51.2,16.596,0.21449,0.6483
1974,Israel,Flow,Inward,84.0,26.246,0.351898,0.57413
1974,Italy,Flow,Inward,596.49,10.854,2.498852,0.29887
1974,Italy,Flow,Outward,203.39,3.701,0.832689,0.10191
1974,C繫te d'Ivoire,Flow,Inward,32.6,5.326,0.13657,1.06181
1974,Jamaica,Flow,Inward,30.5,15.263,0.127772,1.03543
1974,Jamaica,Flow,Outward,7.0,3.503,0.028658,0.23764
1974,Japan,Flow,Inward,202.0,1.819,0.846231,0.04212
1974,Japan,Flow,Outward,2012.0,18.122,8.237235,0.41949
1974,Jordan,Flow,Inward,6.83,3.402,0.028613,0.71018
1974,Jordan,Flow,Outward,3.42,1.703,0.014002,0.35561
1974,Kenya,Flow,Inward,23.42,1.791,0.098112,0.53204
1974,"Korea, Republic of",Flow,Inward,2.0,0.058,0.008379,0.01023
1974,"Korea, Republic of",Flow,Outward,14.0,0.403,0.057317,0.07163
1974,Kuwait,Flow,Inward,0.12,0.125,0.000503,0.00092
1974,Lao People's Dem. Rep.,Flow,Inward,0.43,0.144,0.001801,0.23405
1974,Lebanon,Flow,Inward,6.34,2.499,0.02656,0.1357
1974,Liberia,Flow,Inward,57.71,37.082,0.241762,11.15474
1974,Libya,Flow,Inward,6.2,2.444,0.025973,0.04422
1974,Libya,Flow,Outward,1.0,0.394,0.004094,0.00713
1974,Madagascar,Flow,Inward,13.71,1.866,0.057435,0.75535
1974,Malawi,Flow,Inward,22.7,4.336,0.095096,2.2899
1974,Malaysia,Flow,Inward,570.82,48.085,2.391313,6.01103
1974,Maldives,Flow,Inward,0.07,0.53,0.000293,0.08159
1974,Mali,Flow,Inward,-0.15,-0.024,-0.000628,-0.03184
1974,Malta,Flow,Inward,10.64,33.101,0.044574,2.73538
1974,Mauritania,Flow,Inward,3.62,2.802,0.015165,0.43972
1974,Mauritius,Flow,Inward,3.61,4.11,0.015123,0.59824
1974,Mexico,Flow,Inward,508.756,8.777,2.131311,0.5555
1974,Morocco,Flow,Inward,-20.4,-1.172,-0.085461,-0.22637
1974,Mozambique,Flow,Inward,2.0,0.202,0.008379,0.03236
1974,Oman,Flow,Inward,-61.089,-72.556,-0.255918,-3.54437
1974,Nepal,Flow,Inward,0.25,0.019,0.001047,0.01715
1974,Netherlands,Flow,Inward,1103.11,81.336,4.621215,1.29068
1974,Netherlands,Flow,Outward,2788.61,205.613,11.416718,3.26277
1974,Netherlands Antilles,Flow,Inward,112.75,664.725,0.472339,28.6011
1974,Vanuatu,Flow,Inward,1.79,18.497,0.007499,2.69659
1974,New Zealand,Flow,Inward,251.61,82.707,1.05406,1.76421
1974,New Zealand,Flow,Outward,20.97,6.893,0.085852,0.14704
1974,Nicaragua,Flow,Inward,13.8,5.071,0.057812,0.61796
1974,Niger,Flow,Inward,6.91,1.371,0.028948,0.7386
1974,Niger,Flow,Outward,0.31,0.061,0.001269,0.03314
1974,Nigeria,Flow,Inward,257.0,4.167,1.07664,0.33321
1974,Norway,Flow,Inward,346.0,86.81,1.449484,1.27461
1974,Norway,Flow,Outward,148.0,37.132,0.60592,0.54521
1974,Pakistan,Flow,Inward,4.0,0.062,0.016757,0.0343
1974,"Panama, excluding Canal Zone",Flow,Inward,69.28,40.776,0.290232,3.66826
1974,Papua New Guinea,Flow,Inward,72.69,23.731,0.304517,2.89471
1974,Paraguay,Flow,Inward,23.656,8.685,0.099101,1.5508
1974,Peru,Flow,Inward,62.372,4.153,0.261293,0.57389
1974,Philippines,Flow,Inward,130.74,3.257,0.547704,0.85625
1974,Portugal,Flow,Inward,106.0,11.726,0.444062,0.60545
1974,Portugal,Flow,Outward,37.0,4.093,0.15148,0.21134
1974,Qatar,Flow,Inward,12.97,84.427,0.054335,0.67025
1974,Rwanda,Flow,Inward,2.2,0.52,0.009216,0.43858
1974,Saudi Arabia,Flow,Inward,-3732.39,-529.077,-15.635953,-8.21878
1974,Senegal,Flow,Inward,10.26,2.139,0.042982,0.51404
1974,Senegal,Flow,Outward,3.24,0.675,0.013265,0.16233
1974,Seychelles,Flow,Inward,1.73,29.778,0.007247,3.31925
1974,Sierra Leone,Flow,Inward,10.5,3.53,0.043987,1.49545
1974,Singapore,Flow,Inward,340.19,152.8,1.425144,6.4607
1974,Singapore,Flow,Outward,29.96,13.457,0.122658,0.56898
1974,Viet Nam,Flow,Inward,1.25,0.026,0.005237,0.03468
1974,Somalia,Flow,Inward,0.7,0.193,0.002932,0.12227
1974,South Africa,Flow,Inward,696.124,28.352,2.916243,1.87012
1974,South Africa,Flow,Outward,114.794,4.675,0.469973,0.30839
1974,Zimbabwe,Flow,Inward,33.35,5.481,0.139712,0.67536
1974,"Yemen, Democratic",Flow,Inward,-0.52,-0.078,-0.002178,-0.37709
1974,Spain,Flow,Inward,358.0,10.091,1.499755,0.36804
1974,Spain,Flow,Outward,85.0,2.396,0.347995,0.08738
